element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Sn,3,"=""264.607""","=""0.005""","=""264.607""","=""0.003""","=""0.000""","=""37780.6""","=""280""","=""""","=""""","=""""","=""""",,"=""141526.24""","=""179306.9""","=""4d10.5s.5d""","=""3D""","=""2""","=""4d10.4f.5s""","=""3F*""","=""2""",5,5,,"=""""","=""L17864""",
Sn,3,"=""265.856""","=""0.005""","=""265.851""","=""0.005""","=""0.005""","=""37603.2""","=""224""","=""""","=""""","=""""","=""""",,"=""141837.98""","=""179441.8""","=""4d10.5s.5d""","=""3D""","=""3""","=""4d10.4f.5s""","=""3F*""","=""4""",7,9,,"=""""","=""L17864""",
Sn,1,"=""266.12436""","=""0.00004""","=""266.12432""","=""0.00004""","=""0.00004""","=""37565.242""","=""3700r""","=""1.1e-01""","=""1.2e-02""","=""3.1e-01""","=""-1.5""",D,"=""1691.806""","=""39257.053""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.6s""","=""1P*""","=""1""",3,3,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""266.499""","=""0.010""","=""266.496""","=""0.003""","=""0.003""","=""37512.4""","=""860""","=""1.4e-01""","=""3.0e-02""","=""5.3e-01""","=""-1.22""",D+,"=""71493.273""","=""109006.1""","=""5s2.6p""","=""2P*""","=""1/2""","=""5s2.9d""","=""2D""","=""3/2""",2,4,,"=""T9352""","=""L3368""",
Sn,3,"=""266.548""","=""0.005""","=""266.5473""","=""0.0011""","=""0.001""","=""37505.6""","=""261""","=""""","=""""","=""""","=""""",,"=""141837.98""","=""179343.62""","=""4d10.5s.5d""","=""3D""","=""3""","=""4d10.4f.5s""","=""3F*""","=""3""",7,7,,"=""""","=""L17864""",
Sn,3,"=""266.809""","=""0.005""","=""266.809""","=""0.003""","=""0.000""","=""37468.9""","=""370""","=""""","=""""","=""""","=""""",,"=""141837.98""","=""179306.9""","=""4d10.5s.5d""","=""3D""","=""3""","=""4d10.4f.5s""","=""3F*""","=""2""",7,5,,"=""""","=""L17864""",
Sn,1,"=""270.65049""","=""0.00009""","=""270.65047""","=""0.00004""","=""0.00002""","=""36937.068""","=""11000r""","=""6.6e-01""","=""1.2e-01""","=""3.2e+00""","=""-0.44""",D,"=""1691.806""","=""38628.876""","=""5s2.5p2""","=""3P""","=""1""","=""5s2.5p.6s""","=""3P*""","=""2""",3,5,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""271.186""","=""0.003""","=""271.185""","=""0.003""","=""0.001""","=""36864.2""","=""220""","=""""","=""""","=""""","=""""",,"=""71493.273""","=""108357.6""","=""5s2.6p""","=""2P*""","=""1/2""","=""5s2.10s""","=""2S""","=""1/2""",2,2,,"=""""","=""L17864""",
Sn,2,"=""272.776""","=""0.003""","=""272.7834""","=""0.0011""","=""-0.007""","=""36649.3""","=""400""","=""1.6e-01""","=""2.7e-02""","=""1.0e+00""","=""-0.97""",D+,"=""72377.4484""","=""109025.72""","=""5s2.6p""","=""2P*""","=""3/2""","=""5s2.9d""","=""2D""","=""5/2""",4,6,,"=""T9352""","=""L17864""",
Sn,1,"=""276.17803""","=""0.00006""","=""276.17804""","=""0.00004""","=""-0.00001""","=""36197.834""","=""2200""","=""3.7e-03""","=""4.2e-04""","=""1.9e-02""","=""-2.67""",D,"=""3427.673""","=""39625.506""","=""5s2.5p2""","=""3P""","=""2""","=""5s.5p3""","=""5S*""","=""2""",5,5,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""277.84""","=""0.03""","=""277.849""","=""0.003""","=""-0.01""","=""35982""","=""180""","=""""","=""""","=""""","=""""",,"=""72377.4484""","=""108357.6""","=""5s2.6p""","=""2P*""","=""3/2""","=""5s2.10s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3368""",
Sn,1,"=""277.98113""","=""0.00004""","=""277.98114""","=""0.00003""","=""-0.00001""","=""35963.052""","=""4500""","=""1.8e-01""","=""2.9e-02""","=""1.3e+00""","=""-0.84""",D,"=""8612.955""","=""44576.006""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""3F*""","=""3""",5,7,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""278.50257""","=""0.00004""","=""278.50257""","=""0.00003""","=""0.00000""","=""35895.722""","=""2700""","=""1.4e-01""","=""9.8e-03""","=""4.5e-01""","=""-1.31""",D,"=""8612.955""","=""44508.677""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""3D*""","=""1""",5,3,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""278.79197""","=""0.00006""","=""278.79204""","=""0.00004""","=""-0.00007""","=""35858.463""","=""1200""","=""1.4e-01""","=""4.9e-02""","=""4.5e-01""","=""-1.31""",D,"=""17162.499""","=""53020.952""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.8s""","=""3P*""","=""1""",1,3,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""281.25575""","=""0.00006""","=""281.25597""","=""0.00006""","=""-0.00022""","=""35544.360""","=""1100""","=""2.3e-01""","=""8.2e-02""","=""7.6e-01""","=""-1.09""",D,"=""17162.499""","=""52706.832""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.7s""","=""1P*""","=""1""",1,3,,"=""T4515""","=""L3149,L7378""",
