element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
I,2,"=""66.5699""","=""""","=""66.56946""","=""""","=""0.0004""","=""150218.0""","=""150""","=""""","=""""","=""""","=""""",,"=""0.0""","=""150219.03""","=""5s2.5p4""","=""3P""","=""2""","=""""","=""43*""","=""1,2""",5,8,,"=""""","=""L7360""",
I,3,"=""66.681""","=""""","=""""","=""""","=""""","=""149968""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,3,"=""70.511""","=""""","=""""","=""""","=""""","=""141822""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,2,"=""71.9546""","=""""","=""71.95392""","=""""","=""0.0007""","=""138976.5""","=""1000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""138977.84""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).6d""","=""12*""","=""1""",5,3,,"=""""","=""L7360""",
I,2,"=""72.2980""","=""""","=""72.29796""","=""""","=""0.0000""","=""138316.4""","=""1000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""138316.49""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(2D*).6d""","=""10*""","=""2""",5,5,,"=""""","=""L7360""",
I,3,"=""78.464""","=""""","=""""","=""""","=""""","=""127447""","=""7""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,3,"=""78.480""","=""""","=""""","=""""","=""""","=""127421""","=""7""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,3,"=""79.552""","=""""","=""""","=""""","=""""","=""125704""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,2,"=""79.8158""","=""""","=""79.81592""","=""""","=""-0.0001""","=""125288.5""","=""1000""","=""""","=""""","=""""","=""""",,"=""0.0""","=""125288.29""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(4S*).6d""","=""3D*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""83.4095""","=""""","=""83.41065""","=""""","=""-0.0011""","=""119890.4""","=""1200""","=""""","=""""","=""""","=""""",,"=""0.0""","=""119888.77""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(4S*).7s""","=""3S*""","=""1""",5,3,,"=""""","=""L7360""",
