element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Os,76,"=""""","=""""","=""0.117854""","=""0.000009""","=""""","=""84851000""","=""""","=""2.9309e+06""","=""3.0515e-02""","=""4.7358e-04""","=""-0.91343""",AA,"=""(528926230)""","=""(613777000)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Os,74,"=""0.652757""","=""0.000011""","=""0.652757""","=""0.000011""","=""0.000000""","=""15319600""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""15319640""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""""","=""u57""",
Os,76,"=""""","=""""","=""0.669607""","=""0.000010""","=""""","=""14934130""","=""""","=""9.2797e+04""","=""1.2476e-01""","=""5.5003e-03""","=""-0.60291""",AA,"=""(513992100)""","=""(528926230)""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Os,74,"=""6.1317""","=""0.0008""","=""6.1317""","=""0.0008""","=""0.0000""","=""1630880""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""1630880""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""""","=""u57""",
Os,76,"=""""","=""""","=""45.46""","=""0.04""","=""""","=""219970""","=""""","=""""","=""""","=""""","=""""",,"=""(513772130)""","=""(513992100)""","=""2p""","=""2P*""","=""1/2""","=""2s""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Os,3,"=""95.72511""","=""0.0005""","=""95.72456""","=""0.00014""","=""0.00055""","=""104465.80""","=""8""","=""6.89e-01""","=""1.22e-02""","=""2.68e-01""","=""-1.070""",,"=""3849.26""","=""108315.66""","=""5d6""","=""5D""","=""3""","=""""","=""108315*""","=""4""",7,9,,"=""T9870""","=""L20381""",
Os,3,"=""96.99955""","=""0.0005""","=""96.99971""","=""0.00015""","=""-0.00016""","=""103093.26""","=""9""","=""8.22e-01""","=""1.49e-02""","=""3.33e-01""","=""-0.981""",,"=""4578.41""","=""107671.50""","=""5d5.(6S).6s""","=""7S""","=""3""","=""""","=""107671*""","=""4""",7,9,,"=""T9870""","=""L20381""",
Os,3,"=""98.38342""","=""0.0005""","=""98.38372""","=""0.00012""","=""-0.00030""","=""101643.14""","=""17""","=""1.22e+00""","=""1.77e-02""","=""5.17e-01""","=""-0.797""",,"=""0.00""","=""101642.83""","=""5d6""","=""5D""","=""4""","=""""","=""101642*""","=""4""",9,9,,"=""T9870""","=""L20381""",
Os,3,"=""98.89471""","=""0.0005""","=""98.89477""","=""0.00015""","=""-0.00006""","=""101117.64""","=""15""","=""1.68e+00""","=""3.16e-02""","=""7.21e-01""","=""-0.655""",,"=""4578.41""","=""105695.99""","=""5d5.(6S).6s""","=""7S""","=""3""","=""5d5.6p""","=""105695*""","=""4""",7,9,,"=""T9870""","=""L20381""",
Os,3,"=""99.41472""","=""0.0005""","=""99.4148""","=""0.0004""","=""-0.0001""","=""100588.73""","=""7""","=""1.44e+00""","=""2.13e-02""","=""3.49e-01""","=""-0.972""",,"=""3993.38""","=""104582.0""","=""5d6""","=""5D""","=""2""","=""""","=""104582*""","=""2""",5,5,,"=""T9870""","=""L20381""",
