element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Rn,1,"=""834.974""","=""""","=""""","=""""","=""""","=""11973.13""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""838.105""","=""""","=""""","=""""","=""""","=""11928.40""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""848.748""","=""""","=""""","=""""","=""""","=""11778.82""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""849.489""","=""""","=""""","=""""","=""""","=""11768.55""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""852.095""","=""""","=""""","=""""","=""""","=""11732.56""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""860.007""","=""""","=""860.007+""","=""""","=""0.000""","=""11624.62""","=""100""","=""""","=""""","=""""","=""""",,"=""54620.35""","=""66244.97""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""","=""6p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",5,3,,"=""""","=""L7432""",
Rn,1,"=""863.976""","=""""","=""""","=""""","=""""","=""11571.22""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""867.583""","=""""","=""""","=""""","=""""","=""11523.11""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""880.775""","=""""","=""""","=""""","=""""","=""11350.52""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""932.702""","=""""","=""""","=""""","=""""","=""10718.60""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""994.857""","=""""","=""""","=""""","=""""","=""10048.94""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""1010.613""","=""""","=""""","=""""","=""""","=""9892.27""","=""5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
