element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cs,55,"=""""","=""""","=""0.03239080""","=""0.00000007""","=""""","=""308729600""","=""""","=""1.4984e+07""","=""4.7137e-02""","=""1.0053e-04""","=""-1.02561""",AA,"=""0""","=""308729600""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cs,55,"=""""","=""""","=""0.03250735""","=""0.00000008""","=""""","=""307622700""","=""""","=""1.4803e+07""","=""2.3452e-02""","=""5.0196e-05""","=""-1.32879""",AA,"=""0""","=""307622700""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cs,55,"=""""","=""""","=""0.03812675""","=""0.00000003""","=""""","=""262283060""","=""""","=""5.4876e+07""","=""2.3918e-01""","=""6.0043e-04""","=""-0.32024""",AA,"=""0""","=""262283063""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cs,53,"=""""","=""""","=""0.03852508""","=""0.00000019""","=""""","=""259571100""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(260562700)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p+2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03855399""","=""0.00000019""","=""""","=""259376500""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(260368100)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""3/2""",2,4,,"=""""","=""""",
Cs,55,"=""""","=""""","=""0.03866687""","=""0.00000003""","=""""","=""258619350""","=""""","=""7.591e+03""","=""1.702e-05""","=""4.332e-08""","=""-4.4681""",,"=""0""","=""258619350""","=""1s""","=""2S""","=""1/2""","=""2s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cs,55,"=""""","=""""","=""0.03867603""","=""0.00000003""","=""""","=""258558070""","=""""","=""5.8219e+07""","=""1.3056e-01""","=""3.3247e-04""","=""-0.58317""",AA,"=""0""","=""258558070""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cs,54,"=""""","=""""","=""0.03892927""","=""0.00000020""","=""""","=""256876100""","=""""","=""7.24e+07""","=""4.94e-01""","=""6.32e-04""","=""-0.307""",,"=""0""","=""256876129.3""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T6910""","=""L10054""",
Cs,54,"=""""","=""""","=""0.03897388""","=""0.00000020""","=""""","=""256582100""","=""""","=""2.97e+04""","=""3.38e-04""","=""8.96e-03""","=""-3.47""",,"=""0""","=""256582087.7""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""T6957""","=""L10054""",
Cs,53,"=""""","=""""","=""0.03898485""","=""0.00000021""","=""""","=""256509900""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""256509900""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p+""","=""(0,3/2)*""","=""3/2""",2,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03901405""","=""0.00000020""","=""""","=""256317900""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(260562700)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03901818""","=""0.00000021""","=""""","=""256290800""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""256290800""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03904370""","=""0.00000020""","=""""","=""256123300""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(260368100)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""3/2""",4,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03906424""","=""0.00000021""","=""""","=""255988600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""255988600""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""3/2""",2,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03906440""","=""0.00000020""","=""""","=""255987500""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(256979100)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03908646""","=""0.00000020""","=""""","=""255843000""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(256834600)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03909726""","=""0.00000020""","=""""","=""255772400""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(260017200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""5/2""",4,6,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03911232""","=""0.00000020""","=""""","=""255673900""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(256665500)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",2,6,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03912684""","=""0.00000020""","=""""","=""255579000""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(256570600)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03914093""","=""0.00000021""","=""""","=""255487000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""255487000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Cs,54,"=""""","=""""","=""0.03948744""","=""0.00000020""","=""""","=""253245100""","=""""","=""7.56e+04""","=""1.77e-04""","=""""","=""-3.75""",,"=""0""","=""253245108""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""0""",1,1,HF,"=""T5479""","=""L10054""",
Cs,54,"=""""","=""""","=""0.03949614""","=""0.00000020""","=""""","=""253189300""","=""""","=""3.29e+07""","=""2.31e-01""","=""3.00e-04""","=""-0.637""",,"=""0""","=""253189281.9""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T6910""","=""L10054""",
Cs,53,"=""""","=""""","=""0.03951766""","=""0.00000022""","=""""","=""253051400""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""253051400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03956725""","=""0.00000020""","=""""","=""252734300""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(256979100)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03958988""","=""0.00000020""","=""""","=""252589800""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(256834600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Cs,54,"=""""","=""""","=""0.03959565""","=""0.00000020""","=""""","=""252553000""","=""""","=""4.66e+03""","=""3.29e-05""","=""3.22e-03""","=""-4.48""",,"=""0""","=""252553026""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T6910,T7778""","=""L10054""",
Cs,53,"=""""","=""""","=""0.03960083""","=""0.00000020""","=""""","=""252519900""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(253511500)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03961640""","=""0.00000020""","=""""","=""252420700""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(256665500)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03962813""","=""0.00000022""","=""""","=""252346000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""252346000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03963130""","=""0.00000020""","=""""","=""252325800""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(256570600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03964635""","=""0.00000022""","=""""","=""252230000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""252230000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.03984519""","=""0.00000024""","=""""","=""250971300""","=""""","=""""","=""""","=""""","=""""",,"=""[991560]""","=""(251962900)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.04011767""","=""0.00000021""","=""""","=""249266700""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(253511500)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.04036847""","=""0.00000024""","=""""","=""247718100""","=""""","=""""","=""""","=""""","=""""",,"=""[4244810]""","=""(251962900)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Cs,53,"=""""","=""""","=""0.1429""","=""0.0003""","=""""","=""69960000""","=""""","=""3.98e+05""","=""2.44e-02""","=""2.29e-04""","=""-1.312""",,"=""0""","=""69963000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.1434""","=""0.0003""","=""""","=""69750000""","=""""","=""4.25e+05""","=""1.31e-02""","=""1.24e-04""","=""-1.582""",,"=""0""","=""69753000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.1449""","=""0.0003""","=""""","=""68990000""","=""""","=""7.11e+05""","=""4.48e-02""","=""4.27e-04""","=""-1.048""",,"=""[991560]""","=""(69984000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.1456""","=""0.0003""","=""""","=""68700000""","=""""","=""4.09e+04""","=""1.30e-03""","=""1.24e-05""","=""-2.585""",,"=""[991560]""","=""(69695000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",2,2,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.1520""","=""0.0003""","=""""","=""65800000""","=""""","=""7.74e+05""","=""4.02e-02""","=""8.04e-04""","=""-0.794""",,"=""[4244810]""","=""(70048000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.1521""","=""0.0003""","=""""","=""65740000""","=""""","=""1.18e+05""","=""4.09e-03""","=""8.20e-05""","=""-1.79""",,"=""[4244810]""","=""(69984000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.1528""","=""0.0003""","=""""","=""65450000""","=""""","=""1.03e+05""","=""1.80e-03""","=""3.63e-05""","=""-2.14""",,"=""[4244810]""","=""(69695000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",4,2,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.159247""","=""0.000015""","=""""","=""62795000""","=""""","=""7.67e+05""","=""5.81e-02""","=""6.08e-04""","=""-0.935""",,"=""0""","=""62795400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.160284""","=""0.000015""","=""""","=""62389000""","=""""","=""8.39e+05""","=""3.22e-02""","=""3.39e-04""","=""-1.191""",,"=""0""","=""62389400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.161708""","=""0.000016""","=""""","=""61840000""","=""""","=""1.53e+06""","=""1.20e-01""","=""1.27e-03""","=""-0.622""",,"=""[991560]""","=""(62831600)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.163168""","=""0.000016""","=""""","=""61287000""","=""""","=""8.30e+04""","=""3.30e-03""","=""3.54e-05""","=""-2.180""",,"=""[991560]""","=""(62278200)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4s""","=""2S""","=""1/2""",2,2,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.170329""","=""0.000017""","=""""","=""58710000""","=""""","=""1.69e+06""","=""1.10e-01""","=""2.46e-03""","=""-0.357""",,"=""[4244810]""","=""(62954800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.170687""","=""0.000017""","=""""","=""58587000""","=""""","=""2.62e+05""","=""1.14e-02""","=""2.56e-04""","=""-1.341""",,"=""[4244810]""","=""(62831600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.172315""","=""0.000018""","=""""","=""58033000""","=""""","=""2.12e+05""","=""4.70e-03""","=""1.06e-04""","=""-1.726""",,"=""[4244810]""","=""(62278200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4s""","=""2S""","=""1/2""",4,2,,"=""T5593""","=""""",
Cs,46,"=""""","=""""","=""0.18282""","=""0.00007""","=""""","=""54698000""","=""""","=""7.6e+05""","=""1.1e-01""","=""6.9e-04""","=""-0.94""",,"=""0""","=""54697500""","=""2s2.2p6""","=""1S""","=""0""","=""2s.2p6.4p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""T5795""","=""L10805""",
Cs,46,"=""""","=""""","=""0.18392""","=""0.00007""","=""""","=""54371000""","=""""","=""3.7e+05""","=""5.6e-02""","=""3.4e-04""","=""-1.25""",,"=""0""","=""54370800""","=""2s2.2p6""","=""1S""","=""0""","=""2s.2p6.4p""","=""(1/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""L10805""",
Cs,46,"=""""","=""""","=""0.19407""","=""0.00008""","=""""","=""51527000""","=""""","=""5.4e+04""","=""9.1e-03""","=""5.8e-05""","=""-2.04""",,"=""0""","=""51526900""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.4s""","=""(1/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""L10805""",
Cs,55,"=""""","=""""","=""0.1993242""","=""0.0000007""","=""""","=""50169520""","=""""","=""5.2780e+06""","=""6.2875e-01""","=""8.2517e-03""","=""0.09951""",AA,"=""(258558070)""","=""(308727591)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Cs,55,"=""""","=""""","=""0.1995600""","=""0.0000025""","=""""","=""50110200""","=""""","=""1.9383e+06""","=""2.3144e-01""","=""3.0411e-03""","=""-0.33452""",AA,"=""(258619350)""","=""(308729600)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cs,55,"=""""","=""""","=""0.203736""","=""0.000004""","=""""","=""49083100""","=""""","=""2.1479e+05""","=""1.3366e-02""","=""1.7930e-04""","=""-1.57296""",AA,"=""(258558070)""","=""(307641200)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cs,55,"=""""","=""""","=""0.204068""","=""0.000003""","=""""","=""49003400""","=""""","=""2.2983e+06""","=""1.4349e-01""","=""1.9280e-03""","=""-0.54215""",AA,"=""(258619350)""","=""(307622700)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cs,46,"=""""","=""""","=""0.20574""","=""0.00008""","=""""","=""48605000""","=""""","=""1.1e+05""","=""2.1e-02""","=""1.4e-04""","=""-1.7""",,"=""0""","=""48604600""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.4s""","=""(3/2,1/2)*""","=""1""",1,3,,"=""T5795""","=""L10805""",
Cs,53,"=""""","=""""","=""0.21029""","=""0.00003""","=""""","=""47554000""","=""""","=""1.69e+06""","=""2.23e-01""","=""3.08e-03""","=""-0.351""",,"=""0""","=""47553500""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",2,4,,"=""T5593""","=""""",
Cs,55,"=""""","=""""","=""0.2137445""","=""0.0000008""","=""""","=""46784840""","=""""","=""5.8777e+06""","=""6.0387e-01""","=""1.6997e-02""","=""0.38301""",AA,"=""(262283063)""","=""(309067901)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Cs,53,"=""""","=""""","=""0.21437""","=""0.00003""","=""""","=""46648000""","=""""","=""4.55e+06""","=""6.24e-01""","=""8.78e-03""","=""0.096""",,"=""[991560]""","=""(47639600)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",2,4,,"=""T5593""","=""""",
Cs,53,"=""""","=""""","=""0.21465""","=""0.00003""","=""""","=""46588000""","=""""","=""1.98e+06""","=""1.36e-01""","=""1.92e-03""","=""-0.565""",,"=""0""","=""46587600""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",2,2,,"=""T5593""","=""""",
Cs,47,"=""""","=""""","=""0.214313""","=""""","=""""","=""46660600""","=""""","=""1.89e+04""","=""2.60e-03""","=""3.67e-05""","=""-2.284""",,"=""[2935100]""","=""(49595741)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2p6.3d""","=""(0,3/2)""","=""3/2""",2,4,,"=""T5737""","=""L10834""",
Cs,55,"=""""","=""""","=""0.2153106""","=""0.0000008""","=""""","=""46444530""","=""""","=""9.7582e+05""","=""6.7820e-02""","=""1.9229e-03""","=""-0.56658""",AA,"=""(262283063)""","=""(308727591)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Cs,53,"=""""","=""""","=""0.22063""","=""0.00003""","=""""","=""45324000""","=""""","=""2.10e+05""","=""1.53e-02""","=""2.21e-04""","=""-1.515""",,"=""[991560]""","=""(46315700)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3s""","=""2S""","=""1/2""",2,2,,"=""T6659""","=""""",
Cs,55,"=""""","=""""","=""0.220468""","=""0.000004""","=""""","=""45358100""","=""""","=""5.7972e+05""","=""2.1122e-02""","=""6.1322e-04""","=""-1.07320""",AA,"=""(262283063)""","=""(307641200)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Cs,47,"=""""","=""""","=""0.225266""","=""""","=""""","=""44391900""","=""""","=""2.76e+04""","=""2.10e-03""","=""3.11e-05""","=""-2.377""",,"=""[2935100]""","=""(47326979)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2p6.3s""","=""(0,1/2)""","=""1/2""",2,2,,"=""T5737""","=""L10834""",
Cs,53,"=""""","=""""","=""0.22890""","=""0.00003""","=""""","=""43686000""","=""""","=""5.17e+06""","=""6.06e-01""","=""1.82e-02""","=""0.384""",,"=""[4244810]""","=""(47931100)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",4,6,,"=""T5593""","=""""",
Cs,47,"=""""","=""""","=""0.22956546""","=""""","=""""","=""43560560""","=""""","=""6.58e+04""","=""2.60e-03""","=""7.86e-05""","=""-1.983""",,"=""0""","=""43560560""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(1,3/2)""","=""1/2""",4,2,,"=""T5737""","=""L10834""",
Cs,53,"=""""","=""""","=""0.23044""","=""0.00003""","=""""","=""43395000""","=""""","=""8.37e+05""","=""6.63e-02""","=""2.01e-03""","=""-0.577""",,"=""[4244810]""","=""(47639600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""3/2""",4,4,,"=""T5593""","=""""",
Cs,47,"=""""","=""""","=""0.23044087""","=""""","=""""","=""43395080""","=""""","=""4.31e+05""","=""3.43e-02""","=""1.04e-03""","=""-0.863""",,"=""0""","=""43395080""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(1,3/2)""","=""3/2""",4,4,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.23061290""","=""""","=""""","=""43362709""","=""""","=""7.15e+05""","=""8.55e-02""","=""2.60e-03""","=""-0.466""",,"=""0""","=""43362709""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(1,3/2)""","=""5/2""",4,6,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.230789""","=""""","=""""","=""43329600""","=""""","=""9.19e+05""","=""1.47e-01""","=""2.24e-03""","=""-0.532""",,"=""[5448700]""","=""(48778329)""","=""2s.2p6""","=""(1/2,0)""","=""1/2""","=""2p6.3p""","=""(0,3/2)*""","=""3/2""",2,4,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.231222""","=""""","=""""","=""43248600""","=""""","=""9.08e+05""","=""1.46e-01""","=""2.22e-03""","=""-0.536""",,"=""[2935100]""","=""(46183655)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""(2s.2p<1/2>.2p4<3/2>).3p""","=""(1,3/2)""","=""3/2""",2,4,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.231372""","=""""","=""""","=""43220500""","=""""","=""1.31e+06""","=""1.05e-01""","=""1.60e-03""","=""-0.68""",,"=""[2935100]""","=""(46155563)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""(2s.2p<1/2>.2p4<3/2>).3p""","=""(1,3/2)""","=""1/2""",2,2,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.23213024""","=""""","=""""","=""43079264""","=""""","=""1.31e+06""","=""5.29e-02""","=""1.62e-03""","=""-0.67""",,"=""0""","=""43079264""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(2,3/2)""","=""1/2""",4,2,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.23273910""","=""""","=""""","=""42966567""","=""""","=""5.99e+05""","=""7.29e-02""","=""2.24e-03""","=""-0.535""",,"=""0""","=""42966567""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(2,3/2)""","=""5/2""",4,6,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.232720""","=""""","=""""","=""42970000""","=""""","=""4.39e+05""","=""7.13e-02""","=""1.09e-03""","=""-0.846""",,"=""[2935100]""","=""(45905149)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""(2s.2p<1/2>.2p4<3/2>).3p""","=""(0,3/2)""","=""3/2""",2,4,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.23291398""","=""""","=""""","=""42934305""","=""""","=""1.03e+06""","=""8.38e-02""","=""2.57e-03""","=""-0.47""",,"=""0""","=""42934305""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(2,3/2)""","=""3/2""",4,4,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.234478""","=""""","=""""","=""42648000""","=""""","=""5.20e+05""","=""4.28e-02""","=""6.61e-04""","=""-1.067""",,"=""[2935100]""","=""(45583078)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""(2s.2p<1/2>.2p4<3/2>).3p""","=""(1,1/2)""","=""1/2""",2,2,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.23493091""","=""""","=""""","=""42565706""","=""""","=""5.80e+05""","=""2.40e-02""","=""7.42e-04""","=""-1.018""",,"=""0""","=""42565706""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(1,1/2)""","=""1/2""",4,2,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.23491092""","=""""","=""""","=""42569328""","=""""","=""2.51e+05""","=""2.08e-02""","=""6.42e-04""","=""-1.081""",,"=""0""","=""42569328""","=""2s2.2p5""","=""2P*""","=""3/2""","=""(2s.2p2<1/2>.2p3<3/2>).3p""","=""(1,1/2)""","=""3/2""",4,4,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.235089""","=""""","=""""","=""42537100""","=""""","=""7.48e+05""","=""6.21e-02""","=""9.62e-04""","=""-0.906""",,"=""[5448700]""","=""(47985826)""","=""2s.2p6""","=""(1/2,0)""","=""1/2""","=""2p6.3p""","=""(0,1/2)*""","=""1/2""",2,2,,"=""T5737""","=""L10834""",
Cs,47,"=""""","=""""","=""0.235732""","=""""","=""""","=""42421000""","=""""","=""5.15e+05""","=""8.58e-02""","=""1.33e-03""","=""-0.766""",,"=""[2935100]""","=""(45356147)""","=""2s2.2p5""","=""2P*""","=""1/2""","=""(2s.2p<1/2>.2p4<3/2>).3p""","=""(1,1/2)""","=""3/2""",2,4,,"=""T5737""","=""L10834""",
