element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ge,30,"=""0.7014""","=""0.0015""","=""0.702052""","=""0.000010""","=""-0.0007""","=""14260000""","=""8""","=""""","=""""","=""""","=""""",,"=""[499295]""","=""(14743250)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L10186""",
Ge,30,"=""0.7160""","=""0.0015""","=""0.716449""","=""0.000010""","=""-0.0004""","=""13970000""","=""25""","=""""","=""""","=""""","=""""",,"=""[815035]""","=""(14772770)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L10186""",
Ge,30,"=""""","=""""","=""0.716338""","=""0.000010""","=""""","=""13959880""","=""m""","=""""","=""""","=""""","=""""",,"=""[499295]""","=""(14459180)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3s""","=""2S""","=""1/2""",2,2,,"=""""","=""L10186""",
Ge,30,"=""0.7331""","=""0.0015""","=""0.732915""","=""0.000011""","=""0.0002""","=""13640000""","=""1bl(Ge XXIX)""","=""""","=""""","=""""","=""""",,"=""[815035]""","=""(14459180)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3s""","=""2S""","=""1/2""",4,2,,"=""""","=""L10186""",
Ge,32,"=""""","=""""","=""1.051084""","=""0.000003""","=""""","=""9513980""","=""""","=""1.8202e+03""","=""3.0147e-03""","=""2.0863e-04""","=""-2.21973""",AA,"=""(101220620)""","=""(110734605)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.051430""","=""0.000004""","=""""","=""9510860""","=""""","=""1.0277e+04""","=""1.7033e-02""","=""1.1791e-03""","=""-1.46769""",AA,"=""(101223400)""","=""(110734255)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.064265""","=""0.000003""","=""""","=""9396155""","=""""","=""3.9838e+03""","=""3.3824e-03""","=""4.7403e-04""","=""-1.86872""",AA,"=""(101338450)""","=""(110734605)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.0642805""","=""0.0000005""","=""""","=""9396019""","=""""","=""9.6382e+02""","=""8.1834e-04""","=""1.1469e-04""","=""-2.48501""",AA,"=""(101338235.6)""","=""(110734255)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.227250""","=""0.000005""","=""""","=""8148300""","=""""","=""3.0139e+04""","=""1.3611e-01""","=""1.0998e-02""","=""-0.56508""",AA,"=""(101220620)""","=""(109368919.5)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.227662""","=""0.000006""","=""""","=""8145570""","=""""","=""1.6899e+04""","=""7.6367e-02""","=""6.1729e-03""","=""-0.81606""",AA,"=""(101223400)""","=""(109368967)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.230987""","=""0.000005""","=""""","=""8123560""","=""""","=""3.2514e+03""","=""7.3864e-03""","=""5.9867e-04""","=""-1.83054""",AA,"=""(101220620)""","=""(109344182)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.231500""","=""0.000006""","=""""","=""8120180""","=""""","=""1.7667e+04""","=""4.0169e-02""","=""3.2571e-03""","=""-1.09507""",AA,"=""(101223400)""","=""(109343578)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.24394411""","=""0.00000013""","=""""","=""8038946.4""","=""""","=""4.4991e+04""","=""1.5656e-01""","=""2.5646e-02""","=""-0.20326""",AA,"=""(101338235.6)""","=""(109377181.98)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""1.243975""","=""0.000004""","=""""","=""8038747""","=""""","=""3.5700e+04""","=""1.2424e-01""","=""2.0351e-02""","=""-0.30370""",AA,"=""(101338450)""","=""(109377196.8)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
