element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pd,3,"=""88.884""","=""""","=""""","=""""","=""""","=""112506""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""88.929""","=""""","=""""","=""""","=""""","=""112449""","=""1000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""94.778""","=""""","=""""","=""""","=""""","=""105510""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""96.552""","=""""","=""""","=""""","=""""","=""103571""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,2,"=""116.21700""","=""""","=""116.216871""","=""""","=""0.00013""","=""86045.93""","=""600""","=""3.36e+00""","=""9.07e-02""","=""2.08e+00""","=""-0.264""",,"=""0.000""","=""86046.027""","=""4d9""","=""2D""","=""5/2""","=""4d8.(1G).5p""","=""2F*""","=""7/2""",6,8,,"=""T6676""","=""L11817""",
Pd,2,"=""118.34003""","=""""","=""118.340062""","=""""","=""-0.00003""","=""84502.26""","=""700""","=""1.39e+01""","=""1.46e-01""","=""2.27e+00""","=""-0.234""",,"=""3539.242""","=""88041.479""","=""4d9""","=""2D""","=""3/2""","=""4d8.(3P).5p""","=""2P*""","=""1/2""",4,2,,"=""T6676""","=""L11817""",
Pd,2,"=""119.64051""","=""""","=""119.640502""","=""""","=""0.00001""","=""83583.73""","=""1000""","=""6.62e+00""","=""2.13e-01""","=""3.36e+00""","=""-0.069""",,"=""3539.242""","=""87122.977""","=""4d9""","=""2D""","=""3/2""","=""4d8.(1G).5p""","=""2F*""","=""5/2""",4,6,,"=""T6676""","=""L11817""",
Pd,2,"=""120.39645""","=""""","=""120.396442""","=""""","=""0.00001""","=""83058.93""","=""800""","=""4.54e+00""","=""1.32e-01""","=""3.13e+00""","=""-0.103""",,"=""0.000""","=""83058.933""","=""4d9""","=""2D""","=""5/2""","=""4d8.(3P).5p""","=""4D*""","=""7/2""",6,8,,"=""T6676""","=""L11817""",
Pd,2,"=""121.86219""","=""""","=""121.862262""","=""""","=""-0.00007""","=""82059.91""","=""700""","=""2.63e+00""","=""5.86e-02""","=""1.41e+00""","=""-0.454""",,"=""0.000""","=""82059.859""","=""4d9""","=""2D""","=""5/2""","=""4d8.(1D).5p""","=""2D*""","=""5/2""",6,6,,"=""T6676""","=""L11817""",
Pd,2,"=""123.70677""","=""""","=""123.706857""","=""""","=""-0.00009""","=""80836.32""","=""700""","=""3.97e+00""","=""9.11e-02""","=""1.48e+00""","=""-0.439""",,"=""3539.242""","=""84375.505""","=""4d9""","=""2D""","=""3/2""","=""4d8.(3P).5p""","=""2D*""","=""3/2""",4,4,,"=""T6676""","=""L11817""",
Pd,2,"=""132.00229""","=""""","=""132.002308""","=""""","=""-0.00002""","=""75756.26""","=""800""","=""4.68e+00""","=""1.22e-01""","=""3.19e+00""","=""-0.135""",,"=""0.000""","=""75756.251""","=""4d9""","=""2D""","=""5/2""","=""4d8.(3F).5p""","=""2F*""","=""5/2""",6,6,,"=""T6676""","=""L11817""",
Pd,2,"=""136.36892""","=""""","=""136.369024""","=""""","=""-0.00010""","=""73330.49""","=""700""","=""5.78e-01""","=""2.15e-02""","=""5.79e-01""","=""-0.890""",,"=""0.000""","=""73330.436""","=""4d9""","=""2D""","=""5/2""","=""4d8.(3F).5p""","=""4F*""","=""7/2""",6,8,,"=""T6676""","=""L11817""",
