,element,spectrum_number,wavelength_nm,intensity,log10_intensity,tags,visible
3337,Ar,2,411.63756,8.0,0.9030899869919435,None,True
3338,Ar,2,412.4058,1.0,0.0,None,True
3339,Ar,3,412.719,4.0,0.6020599913279624,None,True
3340,Ar,2,412.86399,18.0,1.255272505103306,None,True
3341,Ar,2,412.9682,12.0,1.0791812460476249,None,True
3342,Ar,2,413.17232,891.0,2.949877704036875,None,True
3343,Ar,2,414.4245,5.0,0.6989700043360189,None,True
3345,Ar,2,414.7377,2.0,0.3010299956639812,None,True
3346,Ar,3,414.903,3.0,0.47712125471966244,None,True
3347,Ar,2,415.2909,0.0,-inf,.5,True
3348,Ar,2,415.60854,60.0,1.7781512503836436,None,True
3349,Ar,1,415.859,400.0,2.6020599913279625,None,True
3350,Ar,2,416.251,0.0,-inf,None,True
3351,Ar,1,416.418,50.0,1.6989700043360187,None,True
3352,Ar,2,416.89696,6.0,0.7781512503836436,None,True
3353,Ar,3,417.369,2.0,0.3010299956639812,None,True
3354,Ar,2,417.8365,13.0,1.1139433523068367,None,True
3355,Ar,2,417.92972,50.0,1.6989700043360187,None,True
3356,Ar,1,418.1884,50.0,1.6989700043360187,None,True
3357,Ar,3,418.29667,18.0,1.255272505103306,None,True
3358,Ar,2,418.35909,4.0,0.6020599913279624,None,True
3359,Ar,2,418.96507,16.0,1.2041199826559248,None,True
3360,Ar,1,419.0713,100.0,2.0,None,True
3361,Ar,1,419.1029,50.0,1.6989700043360187,None,True
3362,Ar,1,419.8317,200.0,2.3010299956639813,None,True
3363,Ar,3,419.883,3.0,0.47712125471966244,*,True
3364,Ar,3,419.883,3.0,0.47712125471966244,*,True
3365,Ar,2,419.98887,9.0,0.9542425094393249,None,True
3366,Ar,1,420.0674,400.0,2.6020599913279625,None,True
3367,Ar,2,420.15556,10.0,1.0,None,True
3368,Ar,2,420.19713,59.0,1.7708520116421442,None,True
3369,Ar,2,420.34105,18.0,1.255272505103306,None,True
3370,Ar,2,420.9944,1.0,0.0,None,True
3371,Ar,2,421.095,1.0,0.0,None,True
3372,Ar,2,421.4854,2.0,0.3010299956639812,None,True
3373,Ar,2,421.74306,27.0,1.4313637641589874,None,True
3374,Ar,2,421.86648,59.0,1.7708520116421442,None,True
3375,Ar,2,422.26369,76.0,1.8808135922807914,None,True
3376,Ar,2,422.66091,16.0,1.2041199826559248,None,True
3377,Ar,2,422.69874,89.0,1.9493900066449128,None,True
3378,Ar,2,422.81577,331.0,2.519827993775719,None,True
3379,Ar,2,422.98688,26.0,1.414973347970818,None,True
3380,Ar,2,423.72195,269.0,2.429752280002408,None,True
3381,Ar,2,424.364,2.0,0.3010299956639812,None,True
3382,Ar,1,425.1185,25.0,1.3979400086720377,None,True
3383,Ar,2,425.56027,8.0,0.9030899869919435,None,True
3384,Ar,2,425.6663,1.0,0.0,None,True
3385,Ar,1,425.9362,200.0,2.3010299956639813,None,True
3386,Ar,1,426.6286,100.0,2.0,None,True
3387,Ar,2,426.65265,288.0,2.459392487759231,None,True
3388,Ar,2,426.749,3.0,0.47712125471966244,None,True
3389,Ar,2,426.773,3.0,0.47712125471966244,h,True
3390,Ar,1,427.2169,150.0,2.1760912590556813,None,True
3391,Ar,2,427.51592,35.0,1.5440680443502757,None,True
3392,Ar,2,427.75279,1995.0,3.299942900022767,None,True
3393,Ar,2,428.28971,68.0,1.8325089127062364,None,True
3394,Ar,2,428.63567,6.0,0.7781512503836436,None,True
3396,Ar,2,429.79632,15.0,1.1760912590556813,None,True
3397,Ar,1,430.0101,100.0,2.0,None,True
3398,Ar,2,430.0449,2.0,0.3010299956639812,None,True
3399,Ar,2,430.06493,85.0,1.9294189257142926,None,True
3400,Ar,2,430.90931,93.0,1.968482948553935,None,True
3401,Ar,2,430.92385,120.0,2.0791812460476247,None,True
3402,Ar,2,432.73364,3.0,0.47712125471966244,None,True
3403,Ar,2,432.94385,8.0,0.9030899869919435,None,True
3404,Ar,2,433.11992,603.0,2.780317312140151,None,True
3405,Ar,2,433.20295,162.0,2.2095150145426308,None,True
3406,Ar,1,433.3561,100.0,2.0,None,True
3407,Ar,1,433.5338,50.0,1.6989700043360187,None,True
3408,Ar,2,433.70705,54.0,1.7323937598229686,None,True
3409,Ar,2,433.82312,6.0,0.7781512503836436,None,True
3410,Ar,1,434.5168,25.0,1.3979400086720377,None,True
3411,Ar,2,434.58968,9.0,0.9542425094393249,None,True
3412,Ar,2,434.80635,1995.0,3.299942900022767,None,True
3413,Ar,2,435.22047,200.0,2.3010299956639813,None,True
3414,Ar,2,435.84915,3.0,0.47712125471966244,None,True
3415,Ar,2,436.2066,78.0,1.8920946026904804,None,True
3417,Ar,2,436.78314,129.0,2.110589710299249,None,True
3418,Ar,2,437.07529,617.0,2.7902851640332416,None,True
3419,Ar,2,437.13285,355.0,2.550228353055094,None,True
3420,Ar,2,437.24888,10.0,1.0,None,True
3421,Ar,2,437.48574,30.0,1.4771212547196624,None,True
3422,Ar,2,437.5954,209.0,2.3201462861110542,None,True
3423,Ar,2,437.92128,11.0,1.0413926851582251,None,True
3424,Ar,2,437.96665,550.0,2.7403626894942437,None,True
3425,Ar,2,437.98805,794.0,2.8998205024270964,None,True
3426,Ar,2,438.293,5.0,0.6989700043360189,None,True
3427,Ar,2,438.37545,14.0,1.146128035678238,None,True
3428,Ar,2,438.50565,117.0,2.0681858617461617,None,True
3429,Ar,2,438.69656,5.0,0.6989700043360189,None,True
3430,Ar,2,439.4622,3.0,0.47712125471966244,None,True
3431,Ar,2,439.7798,5.0,0.6989700043360189,None,True
3432,Ar,2,440.00964,257.0,2.4099331233312946,None,True
3433,Ar,2,440.0986,8710.0,3.9400181550076634,None,True
3434,Ar,2,440.1744,2.0,0.3010299956639812,bl?,True
3435,Ar,2,440.49019,18.0,1.255272505103306,None,True
3436,Ar,2,440.64696,10.0,1.0,None,True
3437,Ar,2,440.9,0.0,-inf,.5?,True
3439,Ar,2,441.29035,3.0,0.47712125471966244,None,True
3440,Ar,2,442.09118,47.0,1.6720978579357175,None,True
3442,Ar,2,442.60008,1514.0,3.180125875164054,None,True
3443,Ar,2,443.01885,661.0,2.82020145948564,None,True
3444,Ar,2,443.09959,251.0,2.399673721481038,None,True
3445,Ar,2,443.38377,120.0,2.0791812460476247,None,True
3446,Ar,2,443.81173,7.0,0.8450980400142568,None,True
3447,Ar,2,443.8808,1.0,0.0,None,True
3448,Ar,2,443.94611,95.0,1.9777236052888478,None,True
3449,Ar,2,443.98786,22.0,1.3424226808222062,None,True
3450,Ar,2,444.01213,13.0,1.1139433523068367,None,True
3451,Ar,2,444.5846,5.0,0.6989700043360189,None,True
3452,Ar,2,444.84587,14.0,1.146128035678238,None,True
3453,Ar,2,444.88791,166.0,2.220108088040055,None,True
3454,Ar,3,444.9201,7.0,0.8450980400142568,None,True
3455,Ar,2,444.9521,7.0,0.8450980400142568,None,True
3456,Ar,2,445.655,1.0,0.0,None,True
3457,Ar,2,445.8885,1.0,0.0,h,True
3458,Ar,2,446.05558,35.0,1.5440680443502757,None,True
3459,Ar,2,447.47591,347.0,2.5403294747908736,None,True
3460,Ar,2,448.18104,646.0,2.8102325179950842,None,True
3461,Ar,2,449.09813,48.0,1.6812412373755872,None,True
3462,Ar,2,449.85374,25.0,1.3979400086720377,None,True
3463,Ar,2,450.29265,42.0,1.6232492903979006,None,True
3464,Ar,2,450.308,1.0,0.0,h,True
3466,Ar,2,450.9957,2.0,0.3010299956639812,None,True
3467,Ar,1,451.0733,100.0,2.0,None,True
3468,Ar,2,451.6095,1.0,0.0,"h,l",True
3469,Ar,2,451.75363,4.0,0.6020599913279624,None,True
3470,Ar,1,452.2323,20.0,1.3010299956639813,None,True
3471,Ar,2,453.05522,63.0,1.7993405494535817,None,True
3472,Ar,2,453.54905,21.0,1.3222192947339193,None,True
3473,Ar,2,453.76409,13.0,1.1139433523068367,None,True
3474,Ar,2,453.87102,4.0,0.6020599913279624,None,True
3475,Ar,2,454.38702,10.0,1.0,None,True
3477,Ar,2,454.50516,1738.0,3.2400497721126476,None,True
3478,Ar,2,454.77582,20.0,1.3010299956639813,None,True
3479,Ar,3,454.8565,2.0,0.3010299956639812,None,True
3481,Ar,2,456.10124,7.0,0.8450980400142568,None,True
3482,Ar,2,456.37423,37.0,1.568201724066995,bl,True
3483,Ar,2,456.44055,42.0,1.6232492903979006,None,True
3484,Ar,3,456.521,8.0,0.9030899869919435,None,True
3485,Ar,2,457.2894,2.0,0.3010299956639812,None,True
3486,Ar,2,457.93493,871.0,2.9400181550076634,None,True
3490,Ar,2,458.7895,3.0,0.47712125471966244,None,True
3492,Ar,2,458.98976,25704.0,4.410000712543462,None,True
3493,Ar,2,459.34476,4.0,0.6020599913279624,None,True
3494,Ar,1,459.6097,15.0,1.1760912590556813,None,True
3495,Ar,2,459.87625,182.0,2.2600713879850747,None,True
3496,Ar,2,460.002,1.0,0.0,h,True
3497,Ar,2,460.95669,2291.0,3.3600250891893975,None,True
3498,Ar,2,461.12432,9.0,0.9542425094393249,None,True
3499,Ar,2,461.41,1.0,0.0,h,True
3501,Ar,1,462.8441,7.0,0.8450980400142568,None,True
3503,Ar,2,463.72324,148.0,2.1702617153949575,None,True
3508,Ar,2,465.79009,1445.0,3.1598678470925665,None,True
3509,Ar,2,466.626,1.0,0.0,None,True
3510,Ar,2,468.14971,5.0,0.6989700043360189,None,True
3511,Ar,2,468.22759,21.0,1.3222192947339193,None,True
3512,Ar,3,468.7618,5.0,0.6989700043360189,None,True
3513,Ar,1,470.2316,15.0,1.1760912590556813,None,True
3514,Ar,2,470.33576,15.0,1.1760912590556813,None,True
3515,Ar,2,471.0823,14.0,1.146128035678238,None,True
3517,Ar,2,472.15913,32.0,1.505149978319906,None,True
3518,Ar,2,472.68681,23442.0,4.369994661608428,None,True
3519,Ar,2,473.0672,7.0,0.8450980400142568,None,True
3520,Ar,3,473.1386,7.0,0.8450980400142568,None,True
3521,Ar,2,473.2053,200.0,2.3010299956639813,None,True
3522,Ar,2,473.59055,1000.0,3.0,None,True
3525,Ar,2,474.319,0.0,-inf,?,True
3528,Ar,2,475.72197,5.0,0.6989700043360189,None,True
3529,Ar,2,476.48644,2344.0,3.369957607346053,None,True
3531,Ar,3,477.2166,4.0,0.6020599913279624,None,True
3532,Ar,2,478.615,6.0,0.7781512503836436,None,True
3533,Ar,2,479.20818,17.0,1.2304489213782739,None,True
3534,Ar,2,479.259,0.0,-inf,h,True
3535,Ar,2,479.371,0.0,-inf,h,True
3537,Ar,3,480.1368,2.0,0.3010299956639812,None,True
3538,Ar,2,480.60202,1820.0,3.2600713879850747,None,True
3541,Ar,2,484.12,0.0,-inf,.5?,True
3542,Ar,2,484.78095,832.0,2.920123326290724,None,True
3543,Ar,3,484.7846,11.0,1.0413926851582251,None,True
3544,Ar,2,484.79991,9.0,0.9542425094393249,None,True
3545,Ar,2,485.6156,1.0,0.0,None,True
3546,Ar,2,486.59109,83.0,1.919078092376074,None,True
3547,Ar,2,486.75554,17.0,1.2304489213782739,None,True
3549,Ar,2,487.712,4.0,0.6020599913279624,None,True
3550,Ar,2,487.98634,2239.0,3.3500540935790304,None,True
3551,Ar,2,488.22424,21.0,1.3222192947339193,None,True
3554,Ar,2,488.82605,8.0,0.9030899869919435,None,True
3555,Ar,2,488.90419,288.0,2.459392487759231,None,True
3556,Ar,3,489.1984,6.0,0.7781512503836436,None,True
3558,Ar,2,490.47514,107.0,2.0293837776852097,None,True
3559,Ar,2,491.43151,7.0,0.8450980400142568,None,True
3561,Ar,2,493.32089,251.0,2.399673721481038,None,True
3562,Ar,2,493.6083,3.0,0.47712125471966244,None,True
3564,Ar,2,494.2921,19.0,1.2787536009528289,None,True
3565,Ar,2,494.93999,6.0,0.7781512503836436,None,True
3566,Ar,2,495.2924,2.0,0.3010299956639812,None,True
3567,Ar,2,495.51096,8.0,0.9030899869919435,None,True
3569,Ar,2,495.9478,1.0,0.0,None,True
3570,Ar,2,496.50794,891.0,2.949877704036875,None,True
3571,Ar,2,497.21599,100.0,2.0,None,True
3572,Ar,2,498.0025,0.0,-inf,.5,True
3574,Ar,2,499.072,0.0,-inf,.5?,True
3575,Ar,3,499.2617,10.0,1.0,None,True
3576,Ar,2,499.345,0.0,-inf,.5,True
3577,Ar,2,499.3746,2.0,0.3010299956639812,None,True
3578,Ar,2,499.6782,2.0,0.3010299956639812,None,True
3579,Ar,2,500.93342,355.0,2.550228353055094,None,True
3580,Ar,2,501.492,1.0,0.0,h,True
3581,Ar,2,501.71626,7413.0,3.869994000121742,None,True
3582,Ar,2,501.76337,14.0,1.146128035678238,None,True
3583,Ar,2,502.4778,1.0,0.0,None,True
3584,Ar,2,503.07,1.0,0.0,h,True
3586,Ar,2,503.44,0.0,-inf,.5,True
3587,Ar,2,503.777,0.0,-inf,.5bl,True
3588,Ar,2,504.2416,1.0,0.0,None,True
3589,Ar,2,504.511,0.0,-inf,".5w,bl",True
3594,Ar,2,506.2037,398.0,2.5998830720736876,None,True
3599,Ar,2,508.764,0.0,-inf,.5,True
3600,Ar,2,509.04948,45.0,1.6532125137753437,None,True
3601,Ar,2,509.2174,1.0,0.0,None,True
3602,Ar,2,509.5845,2.0,0.3010299956639812,None,True
3603,Ar,2,509.6851,1.0,0.0,None,True
3604,Ar,2,510.045,0.0,-inf,.5,True
3607,Ar,2,512.14804,5.0,0.6989700043360189,None,True
3608,Ar,2,512.259,0.0,-inf,.5*,True
3609,Ar,2,512.259,0.0,-inf,.5*,True
3610,Ar,2,512.2972,2.0,0.3010299956639812,None,True
3611,Ar,2,512.57663,17.0,1.2304489213782739,None,True
3613,Ar,2,512.9083,2.0,0.3010299956639812,None,True
3614,Ar,2,513.1106,1.0,0.0,None,True
3615,Ar,2,513.2145,2.0,0.3010299956639812,None,True
3616,Ar,2,514.17826,224.0,2.3502480183341627,None,True
3617,Ar,2,514.5308,162.0,2.2095150145426308,None,True
3618,Ar,1,515.1391,5.0,0.6989700043360189,None,True
3620,Ar,2,515.28606,5.0,0.6989700043360189,None,True
3621,Ar,2,515.9505,1.0,0.0,None,True
3622,Ar,2,516.081,0.0,-inf,bl,True
3623,Ar,1,516.2285,15.0,1.1760912590556813,None,True
3624,Ar,2,516.27467,14.0,1.146128035678238,None,True
3625,Ar,2,516.57727,48.0,1.6812412373755872,None,True
3626,Ar,2,517.5426,2.0,0.3010299956639812,None,True
3627,Ar,2,517.6229,26.0,1.414973347970818,None,True
3629,Ar,2,517.924,0.0,-inf,h,True
3630,Ar,2,518.309,1.0,0.0,"bl,i",True
3631,Ar,1,518.7746,20.0,1.3010299956639813,None,True
3632,Ar,2,519.13656,10.0,1.0,None,True
3636,Ar,2,520.2193,5.0,0.6989700043360189,None,True
3637,Ar,2,520.44432,7.0,0.8450980400142568,None,True
3640,Ar,2,521.511,0.0,-inf,.5,True
3642,Ar,2,521.6814,28.0,1.4471580313422192,None,True
3643,Ar,2,521.9589,1.0,0.0,None,True
3644,Ar,1,522.1271,7.0,0.8450980400142568,None,True
3645,Ar,2,522.1864,6.0,0.7781512503836436,None,True
3646,Ar,2,523.05008,6.0,0.7781512503836436,None,True
3647,Ar,2,523.075,0.0,-inf,.5,True
3648,Ar,2,523.603,1.0,0.0,None,True
3649,Ar,2,523.6231,2.0,0.3010299956639812,bl,True
3650,Ar,2,523.6853,1.0,0.0,None,True
3651,Ar,2,523.792,0.0,-inf,None,True
3653,Ar,2,524.1786,2.0,0.3010299956639812,None,True
3654,Ar,2,524.509,1.0,0.0,None,True
3655,Ar,2,524.53778,7.0,0.8450980400142568,None,True
3657,Ar,2,524.7469,1.0,0.0,None,True
3658,Ar,2,524.7986,3.0,0.47712125471966244,None,True
3660,Ar,2,524.95457,11.0,1.0413926851582251,None,True
3661,Ar,2,525.057,0.0,-inf,None,True
3662,Ar,2,525.11051,12.0,1.0791812460476249,None,True
3663,Ar,2,525.14029,11.0,1.0413926851582251,None,True
3664,Ar,2,525.2138,1.0,0.0,None,True
3667,Ar,2,525.539,0.0,-inf,.5,True
3668,Ar,2,525.5677,1.0,0.0,*,True
3669,Ar,2,525.5677,1.0,0.0,*,True
3670,Ar,2,525.5677,1.0,0.0,*,True
3671,Ar,2,525.65648,8.0,0.9030899869919435,None,True
3672,Ar,2,525.8223,1.0,0.0,None,True
3673,Ar,2,525.9174,1.0,0.0,None,True
3674,Ar,2,526.18987,7.0,0.8450980400142568,None,True
3675,Ar,2,526.4305,1.0,0.0,None,True
3676,Ar,2,526.47819,17.0,1.2304489213782739,None,True
3677,Ar,2,526.71634,14.0,1.146128035678238,None,True
3678,Ar,2,526.7958,3.0,0.47712125471966244,None,True
3679,Ar,2,526.8246,3.0,0.47712125471966244,None,True
3680,Ar,2,526.9761,4.0,0.6020599913279624,None,True
3681,Ar,2,527.358,1.0,0.0,None,True
3682,Ar,2,527.385,0.0,-inf,.5,True
3683,Ar,2,528.16295,21.0,1.3222192947339193,None,True
3684,Ar,2,528.3437,1.0,0.0,bl,True
3685,Ar,2,528.5438,2.0,0.3010299956639812,None,True
3687,Ar,2,528.68866,18.0,1.255272505103306,None,True
3688,Ar,2,528.8634,1.0,0.0,None,True
3690,Ar,2,529.00551,9.0,0.9542425094393249,None,True
3691,Ar,2,529.099,0.0,-inf,.5p,True
3692,Ar,2,529.197,0.0,-inf,.5,True
3693,Ar,2,529.38157,6.0,0.7781512503836436,None,True
3694,Ar,2,529.5892,3.0,0.47712125471966244,None,True
3695,Ar,2,529.63883,7.0,0.8450980400142568,None,True
3696,Ar,2,529.6791,3.0,0.47712125471966244,None,True
3697,Ar,2,529.8001,2.0,0.3010299956639812,None,True
3698,Ar,2,529.90805,5.0,0.6989700043360189,None,True
3699,Ar,2,529.948,0.0,-inf,None,True
3700,Ar,2,530.07745,8.0,0.9030899869919435,None,True
3701,Ar,2,530.256,0.0,-inf,None,True
3702,Ar,2,530.56856,15.0,1.1760912590556813,*,True
3703,Ar,2,530.56856,15.0,1.1760912590556813,*,True
3704,Ar,2,530.8074,5.0,0.6989700043360189,None,True
3706,Ar,2,531.19816,5.0,0.6989700043360189,None,True
3707,Ar,2,531.2078,5.0,0.6989700043360189,None,True
3708,Ar,2,531.4258,2.0,0.3010299956639812,None,True
3709,Ar,2,531.5215,4.0,0.6020599913279624,bl,True
3710,Ar,2,531.611,0.0,-inf,*,True
3711,Ar,2,531.611,0.0,-inf,*,True
3714,Ar,2,532.8758,1.0,0.0,bl,True
3715,Ar,2,532.96992,10.0,1.0,None,True
3716,Ar,2,533.0664,3.0,0.47712125471966244,"bl,i,G",True
3717,Ar,2,533.1042,6.0,0.7781512503836436,None,True
3718,Ar,2,533.27,0.0,-inf,None,True
3719,Ar,2,533.512,0.0,-inf,.5,True
3720,Ar,2,533.5916,1.0,0.0,None,True
3721,Ar,2,533.725,1.0,0.0,None,True
3722,Ar,2,533.8106,1.0,0.0,None,True
3723,Ar,2,533.933,1.0,0.0,None,True
3725,Ar,2,534.326,0.0,-inf,?,True
3726,Ar,2,534.45228,7.0,0.8450980400142568,None,True
3727,Ar,2,534.5609,1.0,0.0,None,True
3728,Ar,2,534.82636,13.0,1.1139433523068367,None,True
3729,Ar,2,534.8604,2.0,0.3010299956639812,None,True
3730,Ar,2,534.9717,2.0,0.3010299956639812,None,True
3731,Ar,2,535.1449,4.0,0.6020599913279624,l,True
3732,Ar,2,535.482,1.0,0.0,None,True
3733,Ar,2,535.781,1.0,0.0,*,True
3734,Ar,2,535.781,1.0,0.0,*,True
3735,Ar,2,535.781,1.0,0.0,*,True
3736,Ar,2,535.83797,14.0,1.146128035678238,None,True
3737,Ar,2,535.8616,2.0,0.3010299956639812,None,True
3738,Ar,2,535.90657,6.0,0.7781512503836436,None,True
3739,Ar,2,536.4142,1.0,0.0,None,True
3740,Ar,2,536.5485,1.0,0.0,None,True
3741,Ar,2,537.2007,2.0,0.3010299956639812,None,True
3742,Ar,2,537.233,0.0,-inf,None,True
3744,Ar,2,537.66347,12.0,1.0791812460476249,None,True
3745,Ar,2,537.8077,7.0,0.8450980400142568,None,True
3746,Ar,2,537.894,0.0,-inf,None,True
3747,Ar,2,537.91666,2.0,0.3010299956639812,None,True
3748,Ar,2,538.233,2.0,0.3010299956639812,None,True
3749,Ar,2,538.43742,8.0,0.9030899869919435,None,True
3750,Ar,2,538.6519,2.0,0.3010299956639812,None,True
3751,Ar,2,539.122,0.0,-inf,None,True
3752,Ar,2,539.36015,8.0,0.9030899869919435,None,True
3754,Ar,2,539.481,1.0,0.0,None,True
3755,Ar,2,539.75164,35.0,1.5440680443502757,None,True
3756,Ar,2,540.062,1.0,0.0,None,True
3757,Ar,2,540.217,1.0,0.0,None,True
3758,Ar,2,540.26051,15.0,1.1760912590556813,None,True
3759,Ar,2,540.73448,24.0,1.380211241711606,None,True
3760,Ar,2,540.9401,1.0,0.0,None,True
3762,Ar,2,541.1646,3.0,0.47712125471966244,None,True
3763,Ar,2,541.24465,6.0,0.7781512503836436,None,True
3764,Ar,2,541.671,1.0,0.0,None,True
3765,Ar,1,542.1352,5.0,0.6989700043360189,None,True
3766,Ar,2,542.503,0.0,-inf,None,True
3767,Ar,2,543.294,1.0,0.0,None,True
3768,Ar,2,543.9676,3.0,0.47712125471966244,None,True
3770,Ar,2,544.0524,1.0,0.0,None,True
3771,Ar,2,544.0932,2.0,0.3010299956639812,None,True
3773,Ar,2,544.36893,7.0,0.8450980400142568,None,True
3774,Ar,2,544.7556,2.0,0.3010299956639812,None,True
3775,Ar,2,545.111,0.0,-inf,.5,True
3776,Ar,1,545.1652,10.0,1.0,None,True
3777,Ar,2,545.3634,5.0,0.6989700043360189,*,True
3778,Ar,2,545.3634,5.0,0.6989700043360189,*,True
3779,Ar,2,545.43052,11.0,1.0413926851582251,*,True
3780,Ar,2,545.43052,11.0,1.0413926851582251,*,True
3781,Ar,2,545.4757,1.0,0.0,None,True
3782,Ar,2,545.6382,5.0,0.6989700043360189,None,True
3785,Ar,2,546.64338,6.0,0.7781512503836436,None,True
3787,Ar,2,546.9098,4.0,0.6020599913279624,None,True
3788,Ar,2,547.0307,2.0,0.3010299956639812,None,True
3789,Ar,2,547.2642,1.0,0.0,None,True
3791,Ar,2,547.612,0.0,-inf,None,True
3792,Ar,2,548.1997,1.0,0.0,None,True
3793,Ar,2,548.4311,1.0,0.0,None,True
3794,Ar,2,548.6102,1.0,0.0,None,True
3796,Ar,2,549.0667,1.0,0.0,None,True
3798,Ar,1,549.5874,25.0,1.3979400086720377,None,True
3799,Ar,2,549.7123,3.0,0.47712125471966244,None,True
3800,Ar,2,549.81838,8.0,0.9030899869919435,None,True
3801,Ar,2,549.8972,2.0,0.3010299956639812,bl,True
3802,Ar,2,550.03323,10.0,1.0,None,True
3803,Ar,2,550.148,2.0,0.3010299956639812,l,True
3805,Ar,2,550.3256,3.0,0.47712125471966244,None,True
3806,Ar,2,550.413,0.0,-inf,None,True
3807,Ar,2,550.445,0.0,-inf,None,True
3808,Ar,2,550.4917,3.0,0.47712125471966244,None,True
3809,Ar,1,550.6113,5.0,0.6989700043360189,None,True
3810,Ar,2,550.7762,6.0,0.7781512503836436,None,True
3811,Ar,2,551.3303,1.0,0.0,None,True
3812,Ar,2,551.6668,2.0,0.3010299956639812,None,True
3813,Ar,2,551.9337,4.0,0.6020599913279624,None,True
3814,Ar,2,552.174,1.0,0.0,None,True
3815,Ar,2,552.369,2.0,0.3010299956639812,None,True
3817,Ar,2,552.5856,2.0,0.3010299956639812,None,True
3821,Ar,2,553.496,0.0,-inf,h,True
3822,Ar,2,553.551,1.0,0.0,h,True
3823,Ar,2,553.729,5.0,0.6989700043360189,None,True
3825,Ar,2,554.388,1.0,0.0,None,True
3826,Ar,2,554.50492,7.0,0.8450980400142568,None,True
3828,Ar,2,555.40227,29.0,1.462397997898956,None,True
3829,Ar,2,555.4146,9.0,0.9542425094393249,None,True
3830,Ar,1,555.8702,25.0,1.3979400086720377,None,True
3832,Ar,2,556.3196,2.0,0.3010299956639812,None,True
3833,Ar,1,557.2541,10.0,1.0,None,True
3835,Ar,2,557.76857,9.0,0.9542425094393249,None,True
3836,Ar,2,557.8521,4.0,0.6020599913279624,None,True
3838,Ar,2,558.261,1.0,0.0,None,True
3839,Ar,2,558.81,0.0,-inf,.5,True
3841,Ar,2,559.22,1.0,0.0,None,True
3842,Ar,2,559.352,1.0,0.0,None,True
3844,Ar,2,560.262,0.0,-inf,.5,True
3845,Ar,2,560.39355,3.0,0.47712125471966244,None,True
3846,Ar,1,560.6733,35.0,1.5440680443502757,None,True
3847,Ar,2,560.95799,5.0,0.6989700043360189,None,True
3848,Ar,2,561.1667,2.0,0.3010299956639812,None,True
3849,Ar,2,561.726,0.0,-inf,None,True
3852,Ar,2,562.151,0.0,-inf,*,True
3853,Ar,2,562.151,0.0,-inf,*,True
3855,Ar,2,562.4005,1.0,0.0,None,True
3856,Ar,2,562.56764,10.0,1.0,None,True
3857,Ar,2,563.11568,8.0,0.9030899869919435,None,True
3858,Ar,2,563.1381,1.0,0.0,None,True
3859,Ar,2,563.4661,2.0,0.3010299956639812,None,True
3861,Ar,2,563.58812,13.0,1.1139433523068367,None,True
3865,Ar,2,564.2413,2.0,0.3010299956639812,None,True
3867,Ar,1,565.0704,20.0,1.3010299956639813,None,True
3868,Ar,2,565.368,0.0,-inf,None,True
3869,Ar,2,565.402,2.0,0.3010299956639812,None,True
3870,Ar,2,565.44555,8.0,0.9030899869919435,None,True
3871,Ar,2,565.5236,2.0,0.3010299956639812,None,True
3873,Ar,2,566.729,0.0,-inf,None,True
3874,Ar,2,566.996,0.0,-inf,None,True
3875,Ar,2,567.29766,6.0,0.7781512503836436,None,True
3876,Ar,2,568.148,2.0,0.3010299956639812,*,True
3877,Ar,2,568.148,2.0,0.3010299956639812,*,True
3880,Ar,2,569.1663,11.0,1.0413926851582251,None,True
3881,Ar,2,569.33,0.0,-inf,None,True
3883,Ar,2,570.43766,5.0,0.6989700043360189,None,True
3884,Ar,2,570.7215,1.0,0.0,None,True
3885,Ar,2,570.8616,1.0,0.0,None,True
3886,Ar,2,571.1453,1.0,0.0,None,True
3888,Ar,2,571.6029,1.0,0.0,None,True
3889,Ar,2,572.4325,5.0,0.6989700043360189,None,True
3890,Ar,2,573.221,1.0,0.0,None,True
3891,Ar,2,573.2694,1.0,0.0,None,True
3892,Ar,1,573.952,10.0,1.0,None,True
3893,Ar,3,574.3147,1.0,0.0,None,True
3894,Ar,2,574.32756,4.0,0.6020599913279624,None,True
3895,Ar,2,574.939,0.0,-inf,None,True
3896,Ar,2,575.354,1.0,0.0,None,True
3897,Ar,2,575.66,3.0,0.47712125471966244,None,True
3898,Ar,2,576.6542,2.0,0.3010299956639812,*,True
3899,Ar,2,576.6542,2.0,0.3010299956639812,*,True
