454.1,0.528103,0.471896,0.460832
454.2,0.528034,0.471965,0.458681
454.3,0.527966,0.472034,0.456533
454.4,0.527897,0.472103,0.454389
454.5,0.527828,0.472172,0.452250
454.6,0.527758,0.472241,0.450115
454.7,0.527688,0.472311,0.447985
454.8,0.527618,0.472381,0.445859
454.9,0.527547,0.472452,0.443739
455.0,0.527476,0.472523,0.441625
455.1,0.527404,0.472595,0.439515
455.2,0.527332,0.472668,0.437412
455.3,0.527259,0.472741,0.435314
455.4,0.527185,0.472814,0.433222
455.5,0.527112,0.472888,0.431135
455.6,0.527038,0.472962,0.429054
455.7,0.526963,0.473036,0.426979
455.8,0.526889,0.473110,0.424910
455.9,0.526814,0.473185,0.422846
456.0,0.526740,0.473260,0.420788
456.1,0.526665,0.473334,0.418736
456.2,0.526590,0.473409,0.416690
456.3,0.526516,0.473483,0.414649
456.4,0.526442,0.473558,0.412614
456.5,0.526367,0.473632,0.410585
456.6,0.526293,0.473706,0.408562
456.7,0.526220,0.473779,0.406545
456.8,0.526147,0.473853,0.404533
456.9,0.526074,0.473925,0.402528
457.0,0.526002,0.473998,0.400528
457.1,0.525930,0.474069,0.398535
457.2,0.525859,0.474140,0.396547
457.3,0.525789,0.474211,0.394565
457.4,0.525719,0.474280,0.392589
457.5,0.525650,0.474349,0.390619
457.6,0.525582,0.474417,0.388655
457.7,0.525515,0.474484,0.386696
457.8,0.525449,0.474550,0.384744
457.9,0.525384,0.474615,0.382798
458.0,0.525320,0.474679,0.380858
458.1,0.525257,0.474742,0.378924
458.2,0.525195,0.474804,0.376996
458.3,0.525135,0.474864,0.375074
458.4,0.525076,0.474923,0.373157
458.5,0.525018,0.474981,0.371247
458.6,0.524962,0.475037,0.369343
458.7,0.524907,0.475092,0.367446
458.8,0.524854,0.475145,0.365554
458.9,0.524802,0.475197,0.363668
459.0,0.524752,0.475247,0.361788
459.1,0.524704,0.475295,0.359915
459.2,0.524658,0.475342,0.358047
459.3,0.524613,0.475386,0.356186
459.4,0.524570,0.475429,0.354330
459.5,0.524530,0.475470,0.352481
459.6,0.524491,0.475509,0.350638
459.7,0.524454,0.475545,0.348801
459.8,0.524420,0.475580,0.346970
459.9,0.524387,0.475612,0.345146
460.0,0.524357,0.475642,0.343327
460.1,0.524329,0.475670,0.341515
460.2,0.524304,0.475696,0.339709
